CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
9492-TOKRI,Female,0,No,No,18,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),90,1527.35,
1475-VWVDO,Male,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.9,490.55,
9221-OTIVJ,Female,1,No,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,104.85,1531.4,
1357-MVDOZ,Male,0,Yes,Yes,11,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),59.65,683.25,
7602-MVRMB,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),110.45,8058.85,
3325-FUYCG,Male,0,Yes,Yes,28,Yes,Fiber optic,One year,No,Electronic check,106.1,2847.4,
5908-QMGOE,Male,1,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),74.2,1133.9,
1197-BVMVG,Female,1,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.45,294.45,
5406-KGRMX,Female,0,No,No,71,Yes,No,Two year,No,Electronic check,24.55,1719.15,
8481-YYXWG,Female,0,No,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.35,461.7,
5968-HYJRZ,Male,0,Yes,Yes,47,Yes,No,Two year,No,Mailed check,24.55,1160.45,
5198-EFNBM,Male,1,Yes,No,57,Yes,Fiber optic,One year,Yes,Electronic check,90.65,5199.8,
7516-GMHUV,Male,1,Yes,No,50,Yes,Fiber optic,Two year,Yes,Credit card (automatic),105.05,5163.3,
7140-ADSMJ,Male,0,No,No,8,Yes,No,Month-to-month,Yes,Credit card (automatic),20.45,162.3,
2230-XTUWL,Female,0,Yes,Yes,48,Yes,No,Two year,No,Mailed check,19.55,883.35,
7706-YLMQA,Female,0,No,No,70,Yes,No,One year,No,Bank transfer (automatic),19.7,1341.5,
2585-KTFRE,Male,0,No,Yes,1,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),70.45,70.45,
7994-UYIVZ,Male,0,Yes,No,8,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),85.65,659.45,
2609-IAICY,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,77.15,77.15,
1740-CSDJP,Male,0,No,No,1,No,DSL,Month-to-month,Yes,Bank transfer (automatic),35.25,35.25,
7717-BICXI,Male,0,Yes,Yes,60,Yes,No,Two year,No,Mailed check,20.55,1205.05,
6559-RAKOZ,Male,0,Yes,Yes,49,Yes,Fiber optic,One year,Yes,Electronic check,97.95,4917.9,
2636-OHFMN,Male,0,Yes,No,4,No,DSL,Month-to-month,Yes,Electronic check,48.55,201,
4716-MRVEN,Female,0,No,No,29,Yes,No,One year,No,Mailed check,20,599.3,
2143-LJULT,Female,0,Yes,No,67,Yes,No,Two year,Yes,Credit card (automatic),25.25,1733.15,
1323-OOEPC,Female,0,Yes,No,53,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),98.4,5149.5,
3200-MNQTF,Male,0,Yes,No,67,Yes,DSL,Two year,No,Credit card (automatic),70.9,4677.1,
6164-HXUGH,Female,0,Yes,Yes,6,Yes,No,Month-to-month,No,Mailed check,19.85,119.3,
5630-IXDXV,Female,0,No,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,106.35,4849.1,
0320-DWVTU,Female,0,No,No,53,Yes,Fiber optic,Two year,No,Mailed check,99.5,5424.25,
9135-MGVPY,Male,0,Yes,No,69,Yes,DSL,Two year,Yes,Mailed check,84.7,5878.9,
1212-GLHMD,Male,0,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Mailed check,86.05,244.85,
7878-JGDKK,Male,0,No,No,4,Yes,DSL,Month-to-month,No,Mailed check,44.55,220.75,
1088-AUUZZ,Male,0,Yes,Yes,56,Yes,DSL,Two year,Yes,Credit card (automatic),75.85,4261.2,
0397-GZBBC,Male,1,Yes,No,59,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),93.85,5574.75,
6614-YWYSC,Male,1,Yes,No,61,Yes,No,Two year,No,Bank transfer (automatic),25,1501.75,
9588-OZDMQ,Female,0,Yes,No,2,Yes,DSL,Month-to-month,Yes,Electronic check,45,89.75,
7641-EUYET,Male,1,Yes,Yes,46,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.7,4541.2,
6476-EPYZR,Male,0,Yes,Yes,12,Yes,No,Month-to-month,No,Mailed check,20.5,255.5,
9921-ZVRHG,Female,0,No,No,14,Yes,Fiber optic,Month-to-month,Yes,Electronic check,80.45,1072,
1174-FGIFN,Female,0,Yes,Yes,28,Yes,Fiber optic,One year,Yes,Electronic check,90.45,2509.25,
6620-HVDUJ,Male,0,No,No,24,Yes,DSL,Month-to-month,No,Bank transfer (automatic),60.45,1440.75,
4701-MLJPN,Male,0,No,No,31,Yes,DSL,Month-to-month,Yes,Electronic check,55.25,1715.65,
1032-MAELW,Female,0,Yes,Yes,68,Yes,DSL,One year,Yes,Electronic check,78.45,5333.35,
7641-TQFHN,Male,0,No,Yes,39,Yes,Fiber optic,Two year,No,Mailed check,100.55,3895.35,
1552-TKMXS,Female,0,Yes,No,42,Yes,No,Month-to-month,No,Credit card (automatic),20.35,869.9,
9206-GVPEQ,Male,0,Yes,No,13,No,DSL,Month-to-month,Yes,Electronic check,54.45,706.85,
8622-ZLFKO,Female,0,Yes,No,6,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.75,512.25,
1596-BBVTG,Male,0,No,No,35,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),75.35,2636.05,
6188-UXBBR,Female,0,Yes,No,38,Yes,No,One year,Yes,Credit card (automatic),20.25,814.75,
2333-KWEWW,Male,0,No,No,18,Yes,No,Two year,No,Credit card (automatic),20.05,388.6,
5702-SKUOB,Female,0,Yes,No,4,Yes,No,Month-to-month,No,Mailed check,19.6,93.45,
1134-YWTYF,Male,0,Yes,No,27,Yes,DSL,Month-to-month,Yes,Electronic check,53.8,1389.85,
6061-GWWAV,Male,0,No,Yes,41,Yes,DSL,One year,No,Mailed check,70.2,2894.55,
0679-TDGAK,Male,0,Yes,Yes,50,Yes,DSL,One year,No,Electronic check,75.5,4025.6,
6585-WCEWR,Male,0,Yes,Yes,72,Yes,No,Two year,No,Electronic check,20.35,1354.4,
9067-YGSCA,Female,0,No,No,70,Yes,No,One year,No,Credit card (automatic),26.05,1856.4,
9067-SQTNS,Male,0,Yes,Yes,44,Yes,No,One year,No,Bank transfer (automatic),20.6,926,
8433-WXGNA,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.7,189.2,
1776-SPBWV,Female,0,Yes,Yes,34,Yes,No,One year,Yes,Bank transfer (automatic),20.1,682.1,
8735-SDUFN,Female,1,Yes,No,72,Yes,No,Two year,No,Bank transfer (automatic),24.3,1778.7,
9668-PUGNU,Male,0,Yes,No,71,Yes,No,Two year,Yes,Electronic check,24.5,1816.2,
9405-GPBBG,Female,0,No,No,64,Yes,Fiber optic,Two year,Yes,Credit card (automatic),110.5,7069.25,
1926-QUZNN,Female,0,Yes,No,72,Yes,No,Two year,Yes,Bank transfer (automatic),25.25,1841.2,
3707-GNWHM,Male,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,74.25,74.25,
7016-NVRIC,Male,1,Yes,No,29,Yes,Fiber optic,One year,No,Bank transfer (automatic),90.1,2656.7,
5829-NVSQN,Female,0,Yes,No,23,Yes,DSL,One year,Yes,Bank transfer (automatic),68.75,1689.45,
9565-AXSMR,Male,0,Yes,Yes,52,Yes,No,Two year,No,Mailed check,19.2,1054.75,
8922-LIEGH,Female,1,No,No,25,Yes,Fiber optic,Month-to-month,Yes,Electronic check,89.7,2187.55,
8869-LIHMK,Female,0,No,No,64,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),115.1,7334.05,
8245-UMPYT,Female,1,No,No,16,Yes,Fiber optic,Month-to-month,Yes,Electronic check,96.4,1581.2,
5186-SAMNZ,Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),69.5,69.5,
0447-RXSGD,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),99.65,2404.85,
4927-WWOOZ,Male,0,Yes,No,2,Yes,Fiber optic,Month-to-month,Yes,Electronic check,91.45,171.45,
5788-YPOEG,Female,0,Yes,Yes,34,Yes,DSL,Two year,No,Mailed check,84.75,2839.45,
5373-SFODM,Male,1,Yes,No,36,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),85.25,3132.75,
0661-KBKPA,Male,0,Yes,Yes,53,Yes,DSL,One year,Yes,Mailed check,78.75,3942.45,
9081-WWXKP,Female,0,Yes,Yes,47,Yes,No,Two year,No,Credit card (automatic),20.25,873.4,
0784-ZQJZX,Male,0,No,Yes,72,Yes,No,Two year,No,Credit card (automatic),19.9,1529.65,
3133-PZNSR,Male,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),97.75,6991.6,
5766-ZJYBB,Male,0,No,No,1,Yes,No,Month-to-month,No,Mailed check,19.4,19.4,
8931-GJJIQ,Female,0,No,No,9,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.3,803.3,
4277-PVRAN,Female,0,No,No,8,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),80.1,679.3,
0022-TCJCI,Male,1,No,No,45,Yes,DSL,One year,No,Credit card (automatic),62.7,2791.5,
0722-SVSFK,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.4,715,
3612-YVGSJ,Female,0,Yes,No,71,Yes,No,Two year,Yes,Credit card (automatic),24.45,1681.6,
9825-YCXWZ,Female,1,No,No,41,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),101.1,4016.2,
5397-NSKQG,Male,0,Yes,Yes,67,No,DSL,Two year,No,Credit card (automatic),50.9,3281.65,
8565-HBFNN,Male,0,Yes,No,69,Yes,Fiber optic,One year,Yes,Credit card (automatic),107.2,7317.1,
2000-DHJUY,Female,1,Yes,No,70,Yes,DSL,Two year,Yes,Bank transfer (automatic),92.2,6474.45,
0203-HHYIJ,Male,0,No,No,25,Yes,No,One year,No,Bank transfer (automatic),25.3,676.35,
8670-ERCJH,Male,0,No,No,72,Yes,Fiber optic,Two year,No,Bank transfer (automatic),113.4,8164.1,
7758-UJWYS,Male,0,Yes,Yes,34,No,DSL,Two year,Yes,Electronic check,40.55,1325.85,
2050-ONYDQ,Female,0,Yes,Yes,65,Yes,No,Two year,No,Credit card (automatic),26,1654.85,
7055-JCGNI,Female,0,No,No,70,Yes,Fiber optic,Two year,Yes,Credit card (automatic),111.95,7795.95,
0739-UUAJR,Female,0,Yes,Yes,72,No,DSL,Two year,Yes,Credit card (automatic),53.8,3952.45,
4826-DXMUP,Male,0,No,Yes,35,Yes,DSL,One year,Yes,Mailed check,72.1,2495.15,
0952-KMEEH,Male,0,No,No,13,Yes,Fiber optic,Month-to-month,No,Mailed check,98.15,1230.25,
7285-KLOTR,Female,0,Yes,No,12,Yes,DSL,One year,No,Electronic check,78.85,876.75,
0654-PQKDW,Female,0,Yes,Yes,62,Yes,DSL,One year,Yes,Bank transfer (automatic),70.75,4263.45,
7175-NTIXE,Female,0,No,No,25,Yes,DSL,Month-to-month,Yes,Credit card (automatic),76.15,1992.95,
7963-SHNDT,Female,0,No,No,52,No,DSL,Two year,No,Mailed check,39.1,1982.1,
9796-BPKIW,Male,1,No,No,8,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),69.95,562.7,
0188-GWFLE,Male,0,No,No,2,Yes,No,Month-to-month,No,Mailed check,20.05,33.7,
8129-GMVGI,Female,0,Yes,Yes,56,Yes,No,Two year,No,Mailed check,20.05,1090.1,
2882-DDZPG,Female,0,No,No,12,Yes,No,Month-to-month,No,Bank transfer (automatic),19.45,227.45,
3547-LQRIK,Female,0,Yes,No,47,Yes,No,One year,No,Electronic check,26.9,1250.85,
9137-NOQKA,Male,1,No,No,2,Yes,No,Month-to-month,No,Electronic check,19.2,37.2,
5843-TTHGI,Female,0,No,No,18,Yes,DSL,Month-to-month,Yes,Mailed check,50,892.7,
1849-RJYIG,Female,0,No,No,8,Yes,DSL,Month-to-month,Yes,Electronic check,60,487.75,
8868-GAGIO,Male,0,Yes,No,45,Yes,Fiber optic,Month-to-month,Yes,Mailed check,84.55,3713.95,
4061-UKJWL,Male,0,No,No,3,Yes,DSL,Month-to-month,No,Mailed check,45.45,141.7,
5380-XPJNZ,Female,0,No,No,38,Yes,No,One year,No,Mailed check,20.05,678.2,
8263-QMNTJ,Male,0,Yes,No,72,Yes,Fiber optic,Two year,Yes,Electronic check,115.55,8425.3,
8178-EYZUO,Male,0,No,No,46,Yes,Fiber optic,Month-to-month,Yes,Electronic check,93.7,4154.8,
3230-JCNZS,Female,0,Yes,Yes,71,Yes,Fiber optic,Two year,Yes,Credit card (automatic),99,7061.65,
0277-ORXQS,Male,0,Yes,Yes,66,No,DSL,Two year,No,Bank transfer (automatic),50.55,3364.55,
5130-IEKQT,Male,1,No,No,25,Yes,Fiber optic,Month-to-month,No,Mailed check,105.95,2655.25,
3230-WYKIR,Male,0,No,No,18,Yes,DSL,One year,Yes,Credit card (automatic),82,1425.45,
7996-BPXHY,Female,0,Yes,Yes,13,Yes,No,Two year,Yes,Bank transfer (automatic),25,332.5,
3227-WLKLI,Female,0,Yes,Yes,65,Yes,DSL,Two year,No,Bank transfer (automatic),91.55,5963.95,
0407-BDJKB,Male,0,Yes,No,60,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.75,5742.9,
2266-FUBDZ,Male,0,Yes,Yes,15,Yes,No,Two year,No,Mailed check,19.35,278.85,
8237-ULIXL,Female,0,Yes,No,72,Yes,No,Two year,No,Credit card (automatic),24.85,1871.85,
9600-UDOPK,Male,0,Yes,No,30,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),94.05,2866.45,
8216-AZUUZ,Female,0,Yes,Yes,42,Yes,Fiber optic,Two year,Yes,Electronic check,100.4,4303.65,
9153-BTBVV,Female,0,Yes,No,71,Yes,No,Two year,No,Bank transfer (automatic),25,1753,
4074-SJFFA,Female,0,No,No,1,Yes,DSL,Month-to-month,Yes,Mailed check,54.75,54.75,
3269-ATYWD,Male,1,No,No,39,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),95.65,3759.05,
5186-PEIZU,Female,0,No,No,35,Yes,No,Month-to-month,No,Bank transfer (automatic),19.25,617.65,
1074-AMIOH,Female,0,Yes,Yes,53,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),108.25,5935.1,
4910-GMJOT,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,94.6,94.6,
0354-WYROK,Female,1,Yes,Yes,31,Yes,Fiber optic,Month-to-month,Yes,Electronic check,98.9,2911.3,
4361-FEBGN,Male,0,No,No,48,Yes,No,Two year,No,Credit card (automatic),20.15,982.95,
7748-UMTRK,Female,1,No,Yes,30,Yes,Fiber optic,Month-to-month,Yes,Electronic check,101.3,2974.5,
0380-ZCSBI,Male,0,No,No,10,Yes,No,Month-to-month,No,Credit card (automatic),20,198.7,
7145-FEJWU,Female,0,No,Yes,12,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.3,1275.65,
6463-MVYRY,Female,1,No,No,57,Yes,DSL,Two year,No,Bank transfer (automatic),69.85,4003,
3969-JQABI,Female,0,Yes,No,58,Yes,DSL,Month-to-month,Yes,Credit card (automatic),65.25,3791.6,
9624-EGDEQ,Female,0,No,No,37,Yes,No,Two year,No,Mailed check,19.8,813.3,
1051-EQPZR,Female,0,Yes,Yes,44,Yes,No,Month-to-month,No,Mailed check,19.6,780.25,
5849-ASHZJ,Male,0,No,Yes,27,Yes,No,One year,No,Credit card (automatic),20.05,552.9,
5780-INQIK,Female,0,No,No,8,Yes,DSL,Month-to-month,No,Electronic check,49.4,408.25,
7576-OYWBN,Male,1,No,No,3,Yes,Fiber optic,Month-to-month,Yes,Electronic check,76.05,231.8,
4526-ZJJTM,Female,1,Yes,No,25,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),88.4,2191.15,
8384-FZBJK,Female,0,Yes,Yes,57,Yes,Fiber optic,Month-to-month,Yes,Electronic check,100.6,5611.7,
3750-RNQKR,Female,0,No,No,12,Yes,No,Month-to-month,No,Mailed check,19.45,246.25,
0962-CQPWQ,Female,0,Yes,Yes,62,Yes,No,Two year,No,Bank transfer (automatic),20.3,1296.15,
3096-YXENJ,Female,0,Yes,No,65,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),107.65,7082.85,
1265-BCFEO,Female,0,Yes,No,71,Yes,DSL,Two year,Yes,Bank transfer (automatic),80.45,5662.25,
5837-LXSDN,Female,0,Yes,Yes,21,Yes,DSL,One year,Yes,Credit card (automatic),58.85,1215.45,
5945-AZYHT,Male,0,Yes,No,71,Yes,Fiber optic,One year,Yes,Electronic check,109.6,7854.15,
8325-QRPZR,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,75.15,525,
6384-VMJHP,Female,0,No,No,72,Yes,DSL,Two year,Yes,Credit card (automatic),73,5265.2,
2262-SLNVK,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,No,Electronic check,70.1,70.1,
7730-CLDSV,Female,0,Yes,Yes,72,Yes,Fiber optic,Two year,Yes,Bank transfer (automatic),98.65,7129.45,
1135-HIORI,Female,0,Yes,Yes,64,Yes,Fiber optic,One year,Yes,Electronic check,111.45,7266.95,
0164-APGRB,Female,0,No,No,72,Yes,Fiber optic,Two year,Yes,Electronic check,114.9,8496.7,
6481-ESCNL,Female,0,No,No,29,Yes,Fiber optic,Month-to-month,No,Bank transfer (automatic),100.55,2878.75,
1790-NESIO,Female,0,No,No,13,Yes,No,Two year,Yes,Mailed check,20.4,261.3,
1550-EENBN,Female,0,No,No,31,Yes,Fiber optic,Month-to-month,No,Electronic check,104.35,3205.6,
5539-TMZLF,Male,1,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,69.75,69.75,
4323-SADQS,Male,0,Yes,Yes,7,No,DSL,Month-to-month,Yes,Electronic check,34.5,279.25,
4446-BZKHU,Male,0,Yes,No,61,Yes,Fiber optic,Month-to-month,Yes,Electronic check,105.55,6281.45,
5202-IVJNU,Female,0,No,Yes,39,No,DSL,Month-to-month,No,Credit card (automatic),30.1,1131.3,
5976-JCJRH,Male,0,Yes,No,10,Yes,Fiber optic,Month-to-month,Yes,Electronic check,70.3,738.2,
8198-RKSZG,Female,0,Yes,Yes,14,Yes,DSL,Month-to-month,No,Credit card (automatic),80.45,1137.05,
0137-OCGAB,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,80.2,80.2,
3351-NQLDI,Female,0,Yes,Yes,67,Yes,Fiber optic,One year,Yes,Credit card (automatic),94.35,6341.45,
9297-EONCV,Female,0,No,No,72,Yes,DSL,Two year,Yes,Bank transfer (automatic),91.35,6697.2,
7593-JNWRU,Male,0,Yes,Yes,6,Yes,DSL,Month-to-month,Yes,Bank transfer (automatic),44.6,260.8,
4588-YBNIB,Female,0,No,No,1,Yes,No,Month-to-month,Yes,Mailed check,19.6,19.6,
1069-QJOEE,Male,0,Yes,Yes,25,Yes,No,One year,No,Electronic check,19.9,505.45,
3336-JORSO,Female,1,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,110.45,3655.45,
7799-DSEWS,Male,0,No,No,18,Yes,DSL,Month-to-month,Yes,Electronic check,68.35,1299.8,
8766-PAFNE,Male,0,Yes,No,71,Yes,DSL,Two year,Yes,Credit card (automatic),79.1,5564.85,
5315-CKEQK,Male,1,Yes,Yes,28,Yes,DSL,One year,Yes,Electronic check,51,1381.8,
3130-ICDUP,Female,0,No,Yes,2,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),80.55,188.1,
0820-FNRNX,Male,0,Yes,Yes,17,Yes,DSL,Month-to-month,Yes,Mailed check,66.7,1077.05,
0880-FVFWF,Male,0,No,No,56,Yes,Fiber optic,Month-to-month,Yes,Electronic check,86.4,4922.4,
4611-ANLQC,Female,0,Yes,No,60,No,DSL,One year,No,Electronic check,50.05,2911.5,
4213-HKBJO,Female,0,No,No,33,Yes,No,Two year,No,Credit card (automatic),25.7,826.1,
2792-LSHWX,Female,0,No,No,1,Yes,Fiber optic,Month-to-month,Yes,Mailed check,83.4,83.4,
5028-GZLDO,Male,0,No,No,2,Yes,Fiber optic,Month-to-month,No,Credit card (automatic),70.7,140.7,
0014-BMAQU,Male,0,Yes,No,63,Yes,Fiber optic,Two year,Yes,Credit card (automatic),84.65,5377.8,
6861-XWTWQ,Male,1,Yes,No,7,Yes,Fiber optic,Month-to-month,Yes,Electronic check,99.25,665.45,
9018-PCIOK,Female,0,No,No,55,Yes,DSL,Two year,Yes,Mailed check,64.75,3617.1,
4837-QUSFT,Female,0,Yes,No,65,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),100.15,6643.5,
6877-TJMBR,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,84.8,84.8,
9953-ZMKSM,Male,0,No,No,63,Yes,No,Two year,No,Mailed check,25.25,1559.3,
0907-HQNTS,Female,1,Yes,No,70,Yes,Fiber optic,Two year,Yes,Credit card (automatic),113,7987.6,
7665-NKLAV,Female,0,Yes,Yes,36,No,DSL,Two year,No,Credit card (automatic),40.65,1547.35,
6769-DCQLI,Male,0,No,No,52,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),105,5426.85,
2433-KMEAS,Male,0,No,No,22,Yes,DSL,Month-to-month,Yes,Electronic check,54.45,1127.35,
4391-LNRXK,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),94.95,2142.8,
8250-ZNGGW,Female,1,No,No,5,Yes,DSL,Month-to-month,No,Credit card (automatic),59.9,287.85,
2195-ZRVAX,Female,0,Yes,No,47,Yes,Fiber optic,Month-to-month,Yes,Electronic check,85.3,4045.65,
3550-SAHFP,Female,0,No,No,33,Yes,Fiber optic,Month-to-month,Yes,Electronic check,83.35,2757.85,
2011-TRQYE,Male,0,No,No,18,No,DSL,Month-to-month,Yes,Credit card (automatic),33.5,600,
8562-GHPPI,Female,0,No,No,1,Yes,No,Month-to-month,No,Credit card (automatic),19.8,19.8,
5893-PYOLZ,Male,0,No,No,56,Yes,DSL,Two year,Yes,Credit card (automatic),81.8,4534.45,
4986-MXSFP,Female,0,No,No,2,Yes,No,Month-to-month,Yes,Mailed check,20,40.9,
6131-FOYAS,Male,0,No,No,35,Yes,DSL,Month-to-month,Yes,Electronic check,59.6,2094.9,
3027-YNWZU,Female,0,Yes,No,64,Yes,No,Two year,No,Credit card (automatic),25,1584.8,
5609-IMCGG,Female,0,No,No,15,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),84.35,1302.65,
4873-ILOLJ,Male,0,No,No,24,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.35,2238.5,
4727-MCYZG,Male,0,No,No,1,Yes,DSL,Month-to-month,No,Mailed check,55.55,55.55,
9481-WHGWY,Female,0,Yes,Yes,70,Yes,DSL,Two year,No,Credit card (automatic),75.35,5437.75,
2725-KXXWT,Male,0,Yes,No,1,Yes,Fiber optic,Month-to-month,Yes,Electronic check,90.75,90.75,
9565-DJPIB,Female,0,No,Yes,4,Yes,Fiber optic,Month-to-month,No,Mailed check,89.6,365.65,
4328-VUFWD,Female,0,No,No,39,Yes,DSL,One year,No,Electronic check,59.3,2209.15,
3301-LSLWQ,Female,0,No,No,29,Yes,DSL,Month-to-month,Yes,Electronic check,66.1,1912.15,
7473-ZBDSN,Female,0,Yes,Yes,14,Yes,No,Two year,No,Mailed check,18.8,255.55,
3166-PNEOF,Female,0,No,No,61,Yes,DSL,Two year,No,Credit card (automatic),86.45,5175.3,
5639-NTUPK,Male,0,No,Yes,13,Yes,DSL,Month-to-month,Yes,Credit card (automatic),52.1,670.65,
8780-YRMTT,Female,0,No,No,66,No,DSL,Two year,Yes,Mailed check,47.4,3177.25,
8348-HFYIV,Male,0,No,No,2,No,DSL,Month-to-month,Yes,Electronic check,49.25,90.35,
5140-FOMCQ,Female,0,Yes,No,59,Yes,Fiber optic,One year,Yes,Credit card (automatic),109.15,6557.75,
6242-SGYTS,Male,0,Yes,Yes,62,Yes,Fiber optic,One year,Yes,Credit card (automatic),94.95,5791.85,
8166-ORCHU,Male,1,Yes,No,33,Yes,Fiber optic,One year,Yes,Electronic check,93.55,3055.5,
8414-OOEEL,Male,0,No,Yes,66,Yes,DSL,Two year,Yes,Credit card (automatic),79.5,5196.1,
8454-AATJP,Female,0,No,No,72,Yes,Fiber optic,Two year,No,Credit card (automatic),115.05,8405,
6849-WLEYG,Male,0,No,Yes,1,Yes,No,Month-to-month,No,Mailed check,19.75,19.75,
4659-NZRUF,Female,0,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,95.15,1789.25,
4531-AUZNK,Female,0,Yes,Yes,51,Yes,Fiber optic,One year,Yes,Mailed check,95.15,5000.05,
4191-XOVOM,Male,0,No,No,63,Yes,Fiber optic,Month-to-month,No,Electronic check,105.4,6713.2,
2150-OEGBV,Male,0,No,No,27,Yes,No,One year,No,Bank transfer (automatic),20.1,562.6,
8429-XIBUM,Male,0,No,No,22,Yes,Fiber optic,Month-to-month,Yes,Bank transfer (automatic),101.35,2317.1,
1855-CFULU,Female,1,No,No,4,Yes,No,Month-to-month,No,Mailed check,20.05,91.45,
4878-BUNFV,Male,0,Yes,Yes,42,Yes,No,Two year,No,Mailed check,20.7,828.85,
1872-EBWSC,Female,0,No,No,29,Yes,No,One year,No,Mailed check,20.35,617.35,
2608-BHKFN,Female,0,No,No,4,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),70.05,266.9,
7026-YMSBE,Male,0,No,No,30,Yes,No,One year,No,Mailed check,19.7,625.05,
7341-LXCAF,Male,0,Yes,No,4,Yes,Fiber optic,Month-to-month,Yes,Electronic check,74.65,301.4,
6997-UVGOX,Male,0,Yes,Yes,71,Yes,DSL,Two year,No,Bank transfer (automatic),85.45,6029.9,
9674-EHPPG,Male,0,Yes,No,46,No,DSL,Two year,No,Credit card (automatic),40.4,1842.7,
9462-MJUAW,Male,0,No,No,4,Yes,DSL,Month-to-month,No,Mailed check,50.4,206.6,
8128-YVJRG,Female,0,No,No,7,Yes,Fiber optic,Month-to-month,Yes,Mailed check,79.65,604.7,
5440-VHLUL,Male,0,No,No,69,Yes,Fiber optic,One year,Yes,Bank transfer (automatic),105.2,7386.05,
5781-BKHOP,Female,0,Yes,No,72,Yes,Fiber optic,Two year,No,Bank transfer (automatic),100.65,7334.05,
4283-FUTGF,Male,1,No,No,19,Yes,Fiber optic,Month-to-month,Yes,Electronic check,79.85,1471.75,
5213-TWWJU,Male,0,No,No,28,Yes,Fiber optic,Month-to-month,No,Electronic check,91,2626.15,
1569-TTNYJ,Male,0,Yes,No,5,Yes,Fiber optic,Month-to-month,Yes,Electronic check,78.75,412.1,
8628-MFKAX,Female,1,Yes,No,72,Yes,Fiber optic,Two year,Yes,Credit card (automatic),116.75,8277.05,
2397-BRLOM,Male,1,Yes,Yes,8,Yes,Fiber optic,Month-to-month,Yes,Credit card (automatic),80.45,583.45,
7629-WIXZF,Female,0,No,No,7,Yes,DSL,One year,Yes,Electronic check,59.1,369.25,
5445-GLVOT,Female,0,No,No,22,Yes,DSL,Month-to-month,Yes,Electronic check,49.8,1049.05,
3976-HXHCE,Male,0,No,No,72,Yes,No,Two year,No,Bank transfer (automatic),19.3,1414.8,
